,Rk,Team,G,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Year
0,1.0,San Antonio Spurs*,82,240.9,47.0,94.4,0.498,0.6,2.5,0.252,46.4,91.9,0.505,24.7,30.8,0.801,14.1,30.7,44.7,28.4,9.4,4.1,19.4,25.6,119.4,1980
1,2.0,Los Angeles Lakers*,82,242.4,47.5,89.9,0.529,0.2,1.2,0.2,47.3,88.6,0.534,19.8,25.5,0.775,13.2,32.4,45.6,29.4,9.4,6.7,20.0,21.8,115.1,1980
2,3.0,Cleveland Cavaliers,82,243.0,46.5,98.1,0.474,0.4,2.3,0.193,46.0,95.8,0.481,20.8,26.9,0.772,15.9,29.0,45.0,25.7,9.3,4.2,16.7,23.6,114.1,1980
3,4.0,New York Knicks,82,241.2,46.4,93.6,0.496,0.5,2.3,0.22,45.9,91.2,0.503,20.7,27.7,0.747,15.1,28.1,43.2,27.6,10.7,5.6,19.7,26.4,114.0,1980
4,5.0,Boston Celtics*,82,242.4,44.1,90.1,0.49,2.0,5.1,0.384,42.1,84.9,0.496,23.3,29.9,0.779,15.0,30.0,44.9,26.8,9.9,3.8,18.8,24.1,113.5,1980
5,6.0,Indiana Pacers,82,242.1,44.4,93.8,0.473,1.1,3.8,0.28,43.3,89.9,0.481,21.4,28.5,0.751,17.0,28.4,45.4,26.2,11.0,6.5,18.5,24.1,111.2,1980
6,7.0,Phoenix Suns*,82,240.9,43.5,88.2,0.493,0.8,3.4,0.243,42.7,84.8,0.504,23.2,30.1,0.773,13.1,30.0,43.0,27.8,11.1,4.2,19.9,22.6,111.1,1980
7,8.0,Houston Rockets*,82,243.0,43.9,91.4,0.48,1.3,4.6,0.274,42.6,86.8,0.491,21.7,28.4,0.766,17.0,27.0,44.0,26.2,9.5,4.5,19.1,23.5,110.8,1980
8,9.0,Milwaukee Bucks*,82,241.5,44.9,92.1,0.488,0.6,1.9,0.323,44.3,90.2,0.491,19.6,25.6,0.764,15.2,29.2,44.4,27.8,9.5,6.2,18.2,23.6,110.1,1980
9,10.0,Philadelphia 76ers*,82,242.1,43.0,87.3,0.492,0.3,1.5,0.216,42.6,85.7,0.497,22.9,29.6,0.772,14.5,32.1,46.6,27.1,9.7,8.0,20.8,22.7,109.1,1980
10,11.0,Detroit Pistons,82,241.2,44.4,92.6,0.48,0.7,2.7,0.26,43.7,90.0,0.486,19.4,26.2,0.74,15.0,29.5,44.4,23.8,9.5,6.9,21.2,25.2,108.9,1980
11,12.0,Seattle SuperSonics*,82,241.8,43.3,92.3,0.47,0.7,2.3,0.312,42.6,90.0,0.474,21.1,27.5,0.768,16.8,31.1,47.9,24.9,9.1,5.2,18.2,22.7,108.5,1980
12,13.0,New Jersey Nets,82,241.5,42.1,91.5,0.461,1.0,3.6,0.285,41.1,87.9,0.468,23.0,29.3,0.782,15.0,30.9,45.9,25.5,10.6,7.1,20.8,26.6,108.3,1980
13,14.0,Denver Nuggets,82,241.8,42.2,91.1,0.463,1.0,3.1,0.325,41.2,88.0,0.468,22.8,31.0,0.737,16.0,30.8,46.8,25.4,9.1,4.9,18.7,23.4,108.3,1980
14,15.0,Kansas City Kings*,82,241.5,43.7,91.3,0.478,0.3,1.4,0.219,43.4,89.9,0.482,20.4,27.4,0.743,14.5,29.6,44.1,25.9,10.5,4.3,17.5,26.0,108.0,1980
15,16.0,San Diego Clippers,82,240.9,43.0,91.4,0.47,2.2,6.6,0.326,40.8,84.8,0.482,19.5,26.4,0.736,15.8,28.1,43.9,20.6,8.1,3.5,17.6,23.1,107.6,1980
16,17.0,Chicago Bulls,82,242.7,41.0,84.7,0.484,0.9,3.4,0.255,40.1,81.3,0.494,24.6,31.6,0.779,13.6,30.1,43.7,26.2,8.6,4.8,20.5,26.2,107.5,1980
17,18.0,Washington Bullets*,82,242.4,43.6,95.1,0.458,0.9,2.9,0.307,42.7,92.2,0.463,18.9,25.0,0.758,16.3,33.2,49.5,26.8,6.5,5.4,16.8,23.1,107.0,1980
18,19.0,Atlanta Hawks*,82,241.2,39.8,85.7,0.464,0.2,0.9,0.173,39.6,84.8,0.467,24.9,32.3,0.771,16.7,29.3,46.0,23.3,9.5,6.6,18.2,28.0,104.5,1980
19,20.0,Golden State Warriors,82,242.4,43.0,89.2,0.482,0.3,1.5,0.223,42.7,87.8,0.486,17.2,23.3,0.738,14.1,29.7,43.8,24.7,9.5,4.1,18.2,25.4,103.6,1980
20,21.0,Portland Trail Blazers*,82,241.2,41.6,87.4,0.476,0.3,1.6,0.197,41.2,85.8,0.481,19.0,25.6,0.743,15.8,29.4,45.2,23.1,8.6,5.8,18.9,23.9,102.5,1980
21,22.0,Utah Jazz,82,241.5,41.2,83.1,0.496,0.7,2.3,0.319,40.5,80.9,0.501,19.2,23.7,0.809,11.8,28.8,40.6,24.5,8.0,4.4,18.8,24.5,102.4,1980
22,,League Average,82,241.8,43.6,90.6,0.481,0.8,2.8,0.28,42.9,87.9,0.488,21.3,27.8,0.764,15.1,29.9,44.9,25.8,9.4,5.3,18.9,24.4,109.3,1980
0,1.0,Denver Nuggets,82,243.4,46.1,97.1,0.475,0.4,1.8,0.207,45.8,95.3,0.48,29.1,37.2,0.783,16.2,30.5,46.6,24.8,8.8,4.6,17.6,25.7,121.8,1981
1,2.0,Milwaukee Bucks*,82,240.9,45.4,91.1,0.498,0.4,1.6,0.229,45.0,89.5,0.503,22.0,28.5,0.77,15.4,29.4,44.7,28.3,10.5,6.5,19.3,26.8,113.1,1981
2,3.0,San Antonio Spurs*,82,241.5,43.5,88.7,0.491,0.2,1.0,0.176,43.4,87.7,0.495,25.0,32.5,0.769,15.9,31.5,47.4,25.0,8.4,7.8,18.7,25.8,112.3,1981
3,4.0,Philadelphia 76ers*,82,242.1,44.3,86.3,0.514,0.2,1.0,0.226,44.1,85.2,0.518,22.7,29.6,0.768,13.3,31.9,45.2,28.9,10.5,7.2,20.8,25.1,111.7,1981
4,5.0,Los Angeles Lakers*,82,241.5,46.1,90.0,0.512,0.2,1.1,0.181,45.9,88.9,0.516,18.8,25.8,0.729,14.2,30.4,44.6,28.8,9.9,6.7,19.0,23.8,111.2,1981
5,6.0,Portland Trail Blazers*,82,242.1,45.6,91.9,0.496,0.3,1.8,0.169,45.3,90.1,0.503,19.2,26.7,0.718,15.2,29.1,44.3,27.4,9.4,5.9,18.5,24.8,110.7,1981
6,7.0,Phoenix Suns*,82,240.9,43.7,89.3,0.49,0.4,2.0,0.217,43.3,87.4,0.496,22.1,29.6,0.745,15.0,30.4,45.4,26.9,10.7,5.1,21.1,24.3,110.0,1981
7,8.0,Boston Celtics*,82,241.2,43.7,86.6,0.504,0.8,2.9,0.27,42.9,83.6,0.513,21.7,28.9,0.752,14.1,29.6,43.6,26.9,8.3,7.2,19.2,24.3,109.9,1981
8,9.0,Golden State Warriors,82,240.6,43.4,88.8,0.489,0.7,2.6,0.286,42.7,86.3,0.495,22.3,30.6,0.727,17.1,28.9,46.0,24.7,7.5,3.7,18.9,26.3,109.8,1981
9,10.0,Chicago Bulls*,82,241.2,42.2,84.2,0.501,0.5,2.2,0.212,41.7,82.0,0.508,24.2,31.3,0.774,15.0,30.2,45.1,23.5,8.9,6.3,20.4,25.1,109.0,1981
10,11.0,Houston Rockets*,82,241.5,43.6,89.5,0.487,0.3,1.4,0.178,43.3,88.0,0.492,20.9,27.1,0.77,14.8,28.6,43.5,25.6,8.6,4.8,17.7,23.2,108.3,1981
11,12.0,New York Knicks*,82,241.8,42.7,88.5,0.483,0.7,2.9,0.237,42.1,85.6,0.491,21.7,29.1,0.747,13.9,26.9,40.8,24.1,10.5,3.8,17.8,23.4,107.9,1981
12,13.0,Indiana Pacers*,82,240.6,42.6,88.4,0.482,0.4,2.1,0.178,42.2,86.3,0.489,22.1,31.0,0.715,16.2,27.6,43.8,25.5,10.2,5.9,18.2,24.5,107.6,1981
13,14.0,Kansas City Kings*,82,241.8,43.6,87.2,0.5,0.6,2.0,0.292,43.0,85.2,0.505,19.2,26.9,0.714,12.6,29.9,42.5,27.7,8.8,4.7,17.7,25.5,106.9,1981
14,15.0,New Jersey Nets,82,241.5,42.4,89.2,0.475,0.4,1.7,0.246,42.0,87.5,0.48,21.7,28.9,0.751,13.3,29.0,42.3,25.2,9.1,5.6,20.3,26.9,106.9,1981
15,16.0,San Diego Clippers,82,240.6,42.4,88.8,0.477,1.6,5.0,0.324,40.8,83.9,0.486,20.1,27.4,0.735,14.3,26.1,40.4,25.6,9.3,3.6,17.2,25.3,106.5,1981
16,17.0,Cleveland Cavaliers,82,241.2,43.4,92.8,0.467,0.9,3.0,0.289,42.5,89.8,0.473,18.1,23.3,0.778,15.3,27.4,42.7,24.5,7.7,3.9,17.0,24.3,105.7,1981
17,18.0,Washington Bullets,82,241.2,43.3,91.7,0.472,0.8,2.9,0.27,42.5,88.7,0.479,18.3,25.3,0.723,14.1,30.9,45.0,26.2,7.8,4.8,17.3,23.1,105.6,1981
18,19.0,Atlanta Hawks,82,243.0,40.1,83.7,0.479,0.1,1.0,0.122,40.0,82.7,0.484,24.5,31.6,0.777,14.6,27.1,41.8,22.5,9.1,5.7,19.6,27.8,104.9,1981
19,20.0,Seattle SuperSonics,82,241.2,40.8,87.1,0.468,0.4,1.4,0.274,40.4,85.7,0.471,22.1,29.0,0.763,14.2,29.7,43.9,23.7,7.7,5.3,18.6,24.2,104.0,1981
20,21.0,Dallas Mavericks,82,241.2,39.1,84.5,0.462,0.6,2.0,0.279,38.5,82.5,0.467,22.8,30.3,0.751,13.5,26.5,40.1,24.2,6.8,2.6,17.5,24.5,101.5,1981
21,22.0,Utah Jazz,82,240.6,40.6,83.2,0.488,0.5,2.0,0.258,40.1,81.2,0.494,19.5,25.4,0.767,11.7,28.4,40.1,23.8,7.8,4.7,17.4,25.7,101.2,1981
22,23.0,Detroit Pistons,82,240.9,39.5,85.2,0.463,0.2,1.0,0.155,39.3,84.2,0.467,20.6,28.4,0.725,14.6,25.7,40.4,22.2,10.8,6.0,21.5,25.9,99.7,1981
23,,League Average,82,241.4,43.0,88.4,0.486,0.5,2.0,0.245,42.5,86.4,0.491,21.7,28.9,0.751,14.5,28.9,43.5,25.5,9.0,5.3,18.7,25.1,108.1,1981
0,1.0,Denver Nuggets*,82,241.8,48.5,93.4,0.52,0.5,1.8,0.268,48.0,91.5,0.525,28.9,36.3,0.796,14.0,29.8,43.8,27.7,8.1,4.5,17.9,26.0,126.5,1982
1,2.0,Los Angeles Lakers*,82,242.1,47.8,92.5,0.517,0.2,1.1,0.138,47.6,91.4,0.521,18.9,26.4,0.717,15.3,30.5,45.9,28.7,10.3,6.3,17.9,24.4,114.6,1982
2,3.0,San Antonio Spurs*,82,240.9,45.1,92.8,0.486,0.8,3.1,0.254,44.3,89.8,0.494,22.1,28.5,0.776,15.3,30.9,46.2,27.5,7.3,6.8,15.8,27.0,113.1,1982
3,4.0,Boston Celtics*,82,241.2,44.6,89.4,0.499,0.6,2.2,0.266,44.0,87.2,0.505,22.2,30.0,0.74,15.3,30.4,45.6,25.9,8.0,6.9,17.7,24.6,112.0,1982
4,5.0,Philadelphia 76ers*,82,242.1,44.1,85.0,0.518,0.5,1.7,0.295,43.6,83.4,0.523,22.5,30.1,0.747,12.6,29.1,41.7,27.6,10.4,7.6,18.0,26.6,111.2,1982
5,6.0,Detroit Pistons,82,241.8,43.4,90.1,0.482,0.6,2.6,0.244,42.8,87.5,0.489,23.6,31.5,0.751,15.8,28.6,44.4,24.7,9.0,6.9,19.9,26.3,111.1,1982
6,7.0,Golden State Warriors,82,241.2,44.5,89.6,0.496,1.1,4.0,0.28,43.4,85.7,0.506,20.8,29.0,0.717,15.6,29.9,45.5,22.2,8.4,4.8,17.4,27.1,110.9,1982
7,8.0,Utah Jazz,82,241.2,44.9,90.8,0.494,0.3,1.2,0.227,44.6,89.6,0.498,20.9,27.8,0.751,14.0,28.8,42.8,23.1,8.5,4.4,17.5,26.8,110.9,1982
8,9.0,Portland Trail Blazers,82,241.2,44.3,87.6,0.505,0.4,1.7,0.207,43.9,85.9,0.511,21.0,29.1,0.72,13.9,28.7,42.6,25.0,8.6,4.5,17.0,24.5,109.8,1982
9,10.0,San Diego Clippers,82,240.9,43.3,86.6,0.5,1.2,4.1,0.293,42.1,82.5,0.511,20.6,28.5,0.723,13.8,26.8,40.6,22.9,7.8,3.6,19.1,28.7,108.5,1982
10,11.0,Milwaukee Bucks*,82,241.5,43.2,85.5,0.505,0.6,2.0,0.299,42.6,83.5,0.51,21.4,28.4,0.753,14.2,29.5,43.7,27.2,9.3,5.5,19.4,27.8,108.4,1982
11,12.0,Seattle SuperSonics*,82,241.8,42.7,87.5,0.488,0.5,1.9,0.248,42.3,85.7,0.494,21.3,28.8,0.74,13.5,31.0,44.5,25.6,8.4,5.6,16.5,25.1,107.3,1982
12,13.0,Kansas City Kings,82,242.4,44.0,88.8,0.495,0.3,1.6,0.2,43.6,87.2,0.5,18.9,26.3,0.719,13.2,27.8,41.0,25.1,9.1,4.9,18.4,28.8,107.1,1982
13,14.0,New Jersey Nets*,82,241.2,42.7,88.1,0.484,0.4,1.8,0.205,42.3,86.4,0.49,20.9,28.7,0.728,14.6,28.3,42.9,25.6,11.2,5.9,20.1,28.0,106.7,1982
14,15.0,Chicago Bulls,82,242.4,41.1,82.0,0.501,0.7,2.6,0.254,40.4,79.5,0.509,23.8,31.0,0.767,13.7,30.8,44.5,24.9,7.1,5.9,20.0,24.5,106.6,1982
15,16.0,New York Knicks,82,241.8,43.0,87.5,0.491,0.7,2.6,0.271,42.3,84.9,0.498,19.5,26.5,0.738,14.2,27.7,42.0,25.3,8.8,4.1,18.1,26.8,106.2,1982
16,17.0,Phoenix Suns*,82,241.8,42.8,87.1,0.491,0.7,2.1,0.31,42.1,85.0,0.496,19.9,26.3,0.758,13.7,30.7,44.4,27.1,9.2,5.2,18.6,24.7,106.2,1982
17,18.0,Houston Rockets*,82,241.2,42.7,89.8,0.476,0.6,2.1,0.284,42.1,87.7,0.48,19.8,27.1,0.729,17.1,27.9,45.0,24.1,7.9,5.2,16.1,22.8,105.9,1982
18,19.0,Dallas Mavericks,82,240.6,41.3,88.1,0.469,0.7,2.3,0.289,40.7,85.8,0.474,21.2,28.9,0.735,14.8,27.2,42.0,25.8,6.9,3.8,16.1,26.7,104.6,1982
19,20.0,Washington Bullets*,82,241.8,41.5,87.4,0.474,0.7,2.9,0.25,40.7,84.5,0.482,19.8,25.7,0.772,12.8,31.5,44.3,24.2,7.8,4.8,17.0,25.3,103.5,1982
20,21.0,Cleveland Cavaliers,82,241.5,41.5,89.4,0.464,0.3,1.7,0.182,41.2,87.8,0.47,19.9,26.6,0.747,14.5,26.5,41.0,22.8,7.7,4.4,16.1,26.7,103.2,1982
21,22.0,Indiana Pacers,82,241.8,40.6,87.4,0.465,1.3,3.9,0.326,39.4,83.5,0.472,19.7,26.5,0.741,13.9,28.9,42.8,23.1,9.2,6.0,17.0,24.9,102.2,1982
22,23.0,Atlanta Hawks*,82,242.4,39.1,82.6,0.474,0.3,1.6,0.219,38.8,81.1,0.479,22.4,29.1,0.768,13.8,28.9,42.7,22.1,7.4,5.9,16.4,27.7,101.0,1982
23,,League Average,82,241.6,43.3,88.2,0.491,0.6,2.3,0.262,42.7,86.0,0.497,21.3,28.6,0.746,14.3,29.1,43.5,25.2,8.5,5.4,17.7,26.2,108.6,1982
0,1.0,Denver Nuggets*,82,240.6,48.2,97.5,0.494,0.3,1.5,0.19,47.9,96.0,0.499,26.6,32.9,0.808,14.8,30.8,45.6,28.5,9.6,4.3,18.2,25.5,123.2,1983
1,2.0,Los Angeles Lakers*,82,240.6,48.3,91.6,0.528,0.1,1.2,0.104,48.2,90.4,0.533,18.2,24.8,0.736,15.1,29.7,44.7,30.7,10.3,5.8,19.3,23.5,115.0,1983
2,3.0,San Antonio Spurs*,82,241.2,45.1,89.5,0.504,1.1,3.8,0.305,43.9,85.8,0.512,23.0,30.1,0.765,15.0,31.7,46.7,27.6,8.2,5.7,18.3,25.5,114.3,1983
3,4.0,Kansas City Kings,82,241.2,45.4,91.3,0.497,0.6,2.6,0.237,44.7,88.7,0.505,22.4,30.9,0.727,15.3,29.4,44.7,26.3,9.3,5.0,20.6,29.7,113.8,1983
4,5.0,Dallas Mavericks,82,240.6,44.8,92.1,0.487,0.5,2.3,0.232,44.3,89.8,0.493,22.6,30.0,0.752,15.8,29.0,44.8,27.2,6.7,4.2,16.4,25.2,112.7,1983
5,6.0,Detroit Pistons,82,242.4,44.2,92.7,0.477,0.9,3.3,0.265,43.3,89.4,0.484,23.4,31.6,0.742,16.0,30.2,46.2,25.7,8.3,7.0,19.0,25.9,112.7,1983
6,7.0,Boston Celtics*,82,241.8,45.3,92.0,0.492,0.5,2.3,0.21,44.8,89.8,0.499,21.1,28.6,0.737,15.5,30.9,46.4,27.0,9.6,6.4,18.8,25.1,112.1,1983
7,8.0,Philadelphia 76ers*,82,241.8,43.9,88.0,0.499,0.3,1.3,0.229,43.6,86.6,0.503,24.0,32.3,0.742,16.3,31.7,47.9,24.6,9.9,7.0,19.8,24.9,112.1,1983
8,9.0,Chicago Bulls,82,242.7,43.1,89.9,0.48,0.5,2.5,0.215,42.6,87.4,0.487,24.2,32.8,0.737,15.5,30.8,46.3,25.4,8.1,4.9,21.3,26.7,111.0,1983
9,10.0,Seattle SuperSonics*,82,241.5,43.9,88.7,0.494,0.4,1.7,0.21,43.5,87.1,0.5,21.9,30.0,0.73,14.0,31.3,45.4,27.8,8.3,5.3,18.7,24.0,110.0,1983
10,11.0,Utah Jazz,82,240.9,43.0,89.5,0.48,0.5,2.2,0.24,42.5,87.3,0.486,22.5,29.8,0.756,13.3,31.1,44.4,26.5,9.2,7.3,20.5,24.6,109.0,1983
11,12.0,Indiana Pacers,82,241.8,45.2,94.2,0.48,0.6,2.9,0.212,44.6,91.3,0.488,17.6,23.3,0.758,15.8,28.0,43.8,26.2,9.2,5.0,18.7,25.4,108.7,1983
12,13.0,Golden State Warriors,82,241.2,44.2,91.6,0.483,0.4,1.8,0.227,43.8,89.7,0.488,19.8,26.8,0.737,15.6,27.9,43.5,24.0,10.4,5.2,19.6,26.1,108.6,1983
13,14.0,San Diego Clippers,82,241.8,44.2,93.1,0.475,0.8,3.2,0.244,43.4,89.9,0.483,19.4,26.8,0.724,17.0,25.7,42.7,25.5,10.0,5.0,19.5,27.9,108.6,1983
14,15.0,Portland Trail Blazers*,82,240.9,42.2,86.9,0.486,0.4,1.8,0.233,41.8,85.0,0.491,22.6,30.6,0.738,14.4,29.0,43.4,24.8,9.1,4.7,18.2,23.9,107.4,1983
15,16.0,Phoenix Suns*,82,240.6,43.4,87.3,0.497,0.5,1.9,0.253,42.9,85.4,0.502,19.8,26.7,0.743,13.3,30.7,44.0,28.0,9.1,6.0,18.8,25.1,107.0,1983
16,17.0,Milwaukee Bucks*,82,241.8,42.5,87.0,0.489,0.5,2.1,0.219,42.1,84.9,0.495,21.1,28.0,0.753,13.4,30.2,43.6,25.8,8.1,6.5,17.6,26.0,106.6,1983
17,18.0,New Jersey Nets*,82,240.3,42.8,87.1,0.492,0.4,1.8,0.201,42.4,85.3,0.498,19.8,28.1,0.705,15.4,29.6,45.0,26.1,11.1,7.2,22.8,26.4,105.8,1983
18,19.0,Atlanta Hawks*,82,241.2,40.9,87.1,0.469,0.5,2.3,0.239,40.3,84.9,0.475,19.3,25.7,0.751,13.9,29.7,43.6,23.7,7.0,8.1,17.4,24.7,101.6,1983
19,20.0,New York Knicks*,82,241.5,39.9,82.8,0.482,0.4,1.6,0.252,39.5,81.2,0.486,19.8,27.8,0.71,13.2,27.6,40.8,24.8,8.5,4.6,18.4,26.6,100.0,1983
20,21.0,Houston Rockets,82,240.6,40.7,90.8,0.448,0.8,3.3,0.247,39.9,87.5,0.456,17.1,23.6,0.725,14.7,27.6,42.3,23.5,7.9,5.1,19.2,26.0,99.3,1983
21,22.0,Washington Bullets,82,241.5,40.3,86.1,0.468,0.9,2.9,0.295,39.5,83.2,0.474,17.7,25.1,0.705,13.4,29.6,43.0,25.0,8.9,4.9,19.4,23.9,99.2,1983
22,23.0,Cleveland Cavaliers,82,240.9,39.7,85.3,0.465,0.4,1.5,0.25,39.3,83.8,0.469,17.4,24.2,0.721,14.3,29.4,43.7,21.2,7.5,3.5,18.8,27.3,97.1,1983
23,,League Average,82,241.3,43.5,89.7,0.485,0.5,2.3,0.238,43.0,87.4,0.492,20.9,28.3,0.74,14.8,29.6,44.5,25.9,8.9,5.6,19.1,25.6,108.5,1983
0,1.0,Denver Nuggets*,82,241.5,48.0,97.4,0.493,0.9,3.1,0.302,47.0,94.2,0.499,26.8,32.8,0.818,13.8,29.8,43.6,30.3,8.7,4.3,16.4,27.8,123.7,1984
1,2.0,San Antonio Spurs,82,243.7,47.7,94.2,0.506,1.0,3.2,0.3,46.7,91.0,0.514,24.0,31.8,0.755,15.0,30.8,45.8,28.8,8.4,6.0,17.6,26.2,120.3,1984
2,3.0,Detroit Pistons*,82,242.7,46.3,96.5,0.48,0.4,1.7,0.227,45.9,94.7,0.485,24.1,31.1,0.775,17.4,29.7,47.1,27.5,8.5,5.1,16.0,26.5,117.1,1984
3,4.0,Los Angeles Lakers*,82,241.2,47.0,88.4,0.532,0.7,2.8,0.257,46.3,85.7,0.54,20.9,27.7,0.754,13.4,30.5,43.8,29.9,8.9,5.8,19.2,25.0,115.6,1984
4,5.0,Utah Jazz*,82,241.2,44.0,88.3,0.498,1.2,3.9,0.319,42.7,84.5,0.506,25.8,33.0,0.781,13.4,30.8,44.1,27.2,8.5,7.4,18.4,24.1,115.0,1984
5,6.0,Portland Trail Blazers*,82,241.5,44.3,87.7,0.505,0.3,1.6,0.194,44.0,86.1,0.511,24.2,32.2,0.754,15.3,26.8,42.0,25.4,9.9,4.8,18.1,26.0,113.1,1984
6,7.0,Boston Celtics*,82,243.4,44.1,88.2,0.5,0.7,2.8,0.24,43.4,85.4,0.508,23.3,29.4,0.792,14.1,31.0,45.1,25.9,8.2,5.2,17.3,23.8,112.1,1984
7,8.0,Phoenix Suns*,82,241.2,44.8,88.0,0.509,0.9,3.5,0.254,43.9,84.5,0.52,20.4,26.9,0.759,13.0,28.0,41.0,27.0,8.5,4.7,17.7,26.2,111.0,1984
8,9.0,San Diego Clippers,82,240.6,44.3,89.3,0.496,0.3,1.6,0.188,44.0,87.8,0.502,21.8,29.6,0.736,15.9,29.0,45.0,24.2,6.9,4.7,18.5,24.6,110.7,1984
9,10.0,Houston Rockets,82,240.9,45.5,91.9,0.495,0.4,1.9,0.195,45.1,90.0,0.501,19.3,26.1,0.74,14.6,30.3,44.9,26.9,7.6,6.3,19.0,28.3,110.6,1984
10,11.0,Dallas Mavericks*,82,243.4,44.1,88.2,0.5,0.5,2.2,0.228,43.6,86.0,0.507,21.6,28.7,0.755,13.3,27.6,40.9,26.4,7.1,4.4,15.9,23.2,110.4,1984
11,12.0,Kansas City Kings*,82,240.9,42.9,88.2,0.486,0.6,2.3,0.275,42.2,85.9,0.492,23.6,30.4,0.777,14.0,27.7,41.7,27.2,8.7,4.7,18.3,26.8,110.0,1984
12,13.0,New Jersey Nets*,82,241.5,44.1,88.5,0.498,0.6,2.8,0.211,43.5,85.7,0.507,21.2,30.3,0.7,14.9,28.2,43.1,26.2,9.9,6.1,19.6,27.4,110.0,1984
13,14.0,Golden State Warriors,82,241.8,42.9,91.9,0.467,0.7,2.8,0.243,42.2,89.1,0.474,23.4,31.4,0.743,17.0,26.5,43.4,22.4,10.1,4.2,18.5,25.7,109.9,1984
14,15.0,Seattle SuperSonics*,82,241.2,42.2,86.4,0.488,0.3,1.7,0.193,41.9,84.7,0.494,23.4,30.0,0.78,13.0,28.4,41.4,27.2,7.8,4.3,16.6,23.0,108.1,1984
15,16.0,Philadelphia 76ers*,82,243.4,41.3,83.3,0.495,0.4,1.3,0.271,40.9,82.0,0.499,24.9,33.0,0.754,14.4,29.0,43.5,24.8,9.8,8.0,19.9,24.9,107.8,1984
16,17.0,New York Knicks*,82,242.1,41.3,83.4,0.495,0.6,2.0,0.285,40.7,81.4,0.5,23.7,30.6,0.775,13.3,27.2,40.5,24.9,9.8,4.4,19.4,27.8,106.9,1984
17,18.0,Milwaukee Bucks*,82,242.7,41.9,85.0,0.492,0.7,2.8,0.254,41.1,82.2,0.501,21.3,28.7,0.74,13.8,29.1,42.9,25.8,7.8,6.0,17.3,26.4,105.7,1984
18,19.0,Indiana Pacers,82,241.2,42.0,87.0,0.483,0.6,2.5,0.232,41.5,84.4,0.491,19.8,25.8,0.766,12.2,29.2,41.5,26.5,10.2,4.9,18.6,25.1,104.5,1984
19,20.0,Chicago Bulls,82,243.7,40.3,85.0,0.474,0.2,1.4,0.171,40.1,83.6,0.479,22.8,30.6,0.746,13.9,28.0,42.0,25.5,8.4,5.5,19.2,26.8,103.7,1984
20,21.0,Washington Bullets*,82,242.7,40.8,84.2,0.484,0.9,3.4,0.252,39.9,80.8,0.494,20.3,26.8,0.756,12.5,29.1,41.6,26.7,6.8,3.9,17.7,24.3,102.7,1984
21,22.0,Cleveland Cavaliers,82,242.1,41.0,88.2,0.465,0.5,2.0,0.262,40.5,86.2,0.47,19.7,26.6,0.743,14.8,29.1,43.9,23.5,7.7,4.6,16.2,26.9,102.3,1984
22,23.0,Atlanta Hawks*,82,242.1,39.4,83.0,0.474,0.3,1.3,0.217,39.1,81.7,0.478,22.4,29.4,0.761,13.6,27.2,40.8,22.3,7.6,6.8,16.2,25.5,101.5,1984
23,,League Average,82,242.0,43.5,88.4,0.492,0.6,2.4,0.25,42.9,86.0,0.499,22.6,29.7,0.76,14.2,28.8,43.0,26.2,8.5,5.3,17.9,25.8,110.1,1984
0,1.0,Denver Nuggets*,82,241.8,47.3,97.3,0.486,0.9,2.9,0.311,46.4,94.4,0.491,24.6,31.3,0.785,16.2,28.1,44.3,27.6,10.9,5.2,16.9,26.2,120.0,1985
1,2.0,Los Angeles Lakers*,82,240.9,48.2,88.5,0.545,1.1,3.6,0.305,47.1,84.9,0.555,20.8,27.2,0.763,13.0,31.1,44.1,31.4,8.5,5.9,18.7,23.5,118.2,1985
2,3.0,Detroit Pistons*,82,241.8,46.8,97.5,0.48,0.5,2.4,0.226,46.3,95.1,0.487,21.7,27.6,0.788,17.1,30.9,48.0,28.1,8.4,4.8,16.4,25.3,116.0,1985
3,4.0,Portland Trail Blazers*,82,242.4,45.2,89.9,0.503,0.6,2.5,0.252,44.6,87.5,0.51,24.4,32.5,0.751,14.7,28.0,42.7,27.1,10.0,6.3,18.1,23.9,115.5,1985
4,5.0,Boston Celtics*,82,240.3,45.4,89.3,0.508,1.3,3.8,0.356,44.0,85.6,0.515,22.7,28.1,0.806,13.6,32.1,45.7,27.9,7.9,5.0,16.2,21.7,114.8,1985
5,6.0,San Antonio Spurs*,82,241.2,45.1,87.8,0.513,0.7,2.5,0.272,44.4,85.4,0.52,23.9,31.4,0.763,13.7,30.1,43.9,28.2,9.2,5.4,18.8,26.6,114.8,1985
6,7.0,Kansas City Kings,82,240.9,44.7,88.7,0.504,0.8,2.9,0.265,43.9,85.8,0.512,24.7,31.6,0.779,14.2,28.4,42.6,28.6,8.1,3.7,19.4,26.5,114.8,1985
7,8.0,Philadelphia 76ers*,82,241.5,42.0,85.3,0.492,0.7,2.7,0.263,41.3,82.5,0.5,28.2,35.2,0.803,15.9,28.8,44.7,24.4,10.0,6.5,19.2,24.0,112.9,1985
